Vehicle_Density,Penetration_Rate,Algorithm,Run,EAR_Mean,EAR_Median,CBR_Mean,CBR_Median,AOI_Mean,AOI_Median,CPM_Size_Mean,CPM_Size_Median
30,0.5,MULTI_HOP,9,0.5074206242758955,0.5243243243243243,0.023035700004517837,0.02513168044077156,0,0,4.265847992034517,4.0
60,0.05,NO_FORWARDING,0,0.4948610369555954,0.4873873873873874,0.021965859829237832,0.023321452145214833,0,0,4.092221048926435,3.0
60,0.05,NO_FORWARDING,1,0.5109522473879209,0.5216680294358136,0.024694132394510734,0.026984615384615655,0,0,4.211603053435114,4.0
60,0.05,NO_FORWARDING,2,0.8944897089871574,0.935871743486974,0.32702041168174195,0.3517386138613811,0,0,19.359832126999574,18.0
60,0.05,NO_FORWARDING,3,0.903431954804747,0.9454667112746739,0.33912881523380123,0.3642780141843934,0,0,19.23633871640546,18.0
60,0.05,NO_FORWARDING,4,0.4360215157193114,0.46915725456125107,0.020324011383431886,0.02229976359338082,0,0,4.187983781791375,4.0
60,0.05,NO_FORWARDING,5,0.8963558263705268,0.9364081062194269,0.3368264814544501,0.35967272727272764,0,0,19.18384677369367,18.0
60,0.05,NO_FORWARDING,6,0.8811122378662787,0.9210164835164835,0.3078468404586533,0.33147692307691795,0,0,18.775633443316938,17.0
60,0.05,NO_FORWARDING,7,0.490141530534286,0.511354079058032,0.021405477700656008,0.02326197183098598,0,0,4.288756983240224,4.0
60,0.05,NO_FORWARDING,8,0.4971179248657757,0.512,0.040265260877089835,0.04277370892018796,0,0,12.112200435729848,12.0
60,0.05,NO_FORWARDING,9,0.5060318061882915,0.5170940170940171,0.024624799996012123,0.026563380281690238,0,0,4.349673202614379,4.0
60,0.05,MULTI_HOP,0,0.5197027584197675,0.5371835443037974,0.022871783540435932,0.025076923076923274,0,0,4.589345920431557,4.0
60,0.05,MULTI_HOP,1,0.4569480375814162,0.46943231441048033,0.030303906161666654,0.03208366013071897,0,0,10.572896088502569,9.0
60,0.05,MULTI_HOP,2,0.5056023306754505,0.502568493150685,0.04241263926997958,0.044145454545454585,0,0,10.90841248303935,9.0
60,0.05,MULTI_HOP,3,0.47632767484110355,0.48874887488748875,0.04090602232721521,0.043944032921810754,0,0,11.48396501457726,9.0
60,0.05,MULTI_HOP,4,0.518683413084893,0.5390915860014892,0.057670781728846744,0.06299819819819844,0,0,13.518948824343015,12.0
60,0.05,MULTI_HOP,5,0.5292174559883406,0.5493395493395493,0.05750191241827667,0.06038388278388284,0,0,13.211532889017676,11.0
60,0.05,MULTI_HOP,6,0.5860411796657986,0.6069400630914826,0.06758353482391449,0.07270759075907596,0,0,15.282810539523211,14.0
